City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
2672,Rikitea,PF,78.82,clear sky,-23.1203,-134.9692,Pension Maro'i
2673,Busselton,AU,73.0,overcast clouds,-33.65,115.3333,Observatory Guest House
2680,Avarua,CK,80.6,light rain,-21.2078,-159.775,Paradise Inn
2681,Cabo San Lucas,MX,75.99,scattered clouds,22.8909,-109.9124,Hotel Tesoro Los Cabos
2683,Madang,PG,81.81,overcast clouds,-5.2246,145.7966,Comfort Inn Hotel
2685,Hobart,AU,71.01,few clouds,-42.8794,147.3294,Mantra on Collins Hobart
2688,Puerto Carreno,CO,86.79,overcast clouds,6.189,-67.4859,Casa Hotel Victoria
2689,Kapaa,US,73.4,light rain,22.0752,-159.319,Sheraton Kauai Resort at Coconut Beach
2690,Vaini,TO,84.2,few clouds,-21.2,-175.2,Keleti Beach Resort
2691,Butaritari,KI,81.3,light rain,3.0707,172.7902,Isles Sunset Lodge
2696,Yarada,IN,75.2,mist,17.65,83.2667,Jeevan
2700,Sao Gabriel Da Cachoeira,BR,71.6,overcast clouds,-0.1303,-67.0892,Alarne - Área De Lazer Do Alto Rio Negro
2704,Port Blair,IN,78.98,clear sky,11.6667,92.75,Welcomhotel Bay Island Port Blair
2705,Lorengau,PG,84.52,overcast clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
2708,Saint-Pierre,RE,75.2,light rain,-21.3393,55.4781,Lindsey Hôtel
2711,Dumai,ID,79.29,overcast clouds,1.6833,101.45,Grand Zuri Dumai
2716,Hilo,US,78.8,moderate rain,19.7297,-155.09,Hilo Hawaiian Hotel
2718,East London,ZA,72.95,scattered clouds,-33.0153,27.9116,Tu Casa
2719,Manokwari,ID,82.83,broken clouds,-0.8667,134.0833,Swiss Belhotel Manokwari
2720,Vao,NC,77.18,scattered clouds,-22.6667,167.4833,Hotel Kou-Bugny
2730,Touros,BR,78.8,few clouds,-5.1989,-35.4608,INN NEW HORIZON
2732,Bambanglipuro,ID,78.21,light rain,-7.95,110.2833,Puri Brata
2733,Alofi,NU,84.2,overcast clouds,-19.0595,-169.9187,Taloa Heights
2736,Mareeba,AU,84.2,broken clouds,-17.0,145.4333,Trinity Plains Tourist Park
2737,Camapua,BR,71.31,clear sky,-19.5314,-54.0439,Comercial Estrela
2744,New Norfolk,AU,71.01,scattered clouds,-42.7826,147.0587,The Shingles Riverside Cottages
2746,Bairnsdale,AU,76.33,scattered clouds,-37.8333,147.6167,Town Central Motel
2749,Grand Gaube,MU,75.99,clear sky,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
2754,Hithadhoo,MV,78.19,overcast clouds,-0.6,73.0833,Scoop Guest House
2755,Vanimo,PG,84.69,overcast clouds,-2.6741,141.3028,Vahmoneh Lodge Vanimo
2758,Port Keats,AU,81.36,overcast clouds,-14.25,129.55,TDC Village (Hundred Man Camp)
2759,Pisco,PE,75.99,broken clouds,-13.7,-76.2167,Hotel San Isidro Oficial
2769,Carnarvon,AU,78.8,clear sky,-24.8667,113.6333,Hospitality Carnarvon
2770,Arraial Do Cabo,BR,77.0,broken clouds,-22.9661,-42.0278,Pousada Porto Praia
2773,Souillac,MU,78.8,scattered clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
2774,Charlestown,AU,80.01,few clouds,-32.95,151.6667,Panorama Motor Inn Hotel
2775,Matara,LK,76.51,overcast clouds,5.9485,80.5353,Amaloh Boutique Resort
2782,Georgetown,MY,82.0,few clouds,5.4112,100.3354,Cititel Penang
2783,Rodrigues Alves,BR,75.2,clear sky,-7.7379999999999995,-72.6509,Pousada Aconchego
2787,Pak Phanang,TH,77.0,few clouds,8.3511,100.20200000000001,Green Park Inn Hotel
2788,Geraldton,AU,75.2,scattered clouds,-28.7667,114.6,Broadwater Mariner Resort
2789,Tebingtinggi,ID,73.4,mist,3.3285,99.1625,Hotel Malibou tebing tinggi
2790,Gabu,GW,72.61,clear sky,12.2833,-14.2167,Hotel karsa
2796,Puerto Ayora,EC,75.99,light rain,-0.7393,-90.3518,Finch Bay Galapagos Hotel
2799,Sibolga,ID,77.67,overcast clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
2806,Kavieng,PG,85.23,overcast clouds,-2.5744,150.7967,Nusa Island Retreat
2817,San Patricio,US,72.0,broken clouds,28.017,-97.5169,"Motel 6 Sinton, TX"
2820,Flinders,AU,77.0,broken clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
2821,Saint-Philippe,RE,77.0,light rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
2824,Natal,BR,80.6,scattered clouds,-5.795,-35.2094,Villa Park Hotel | Natal
2827,Porto Novo,BJ,84.2,scattered clouds,6.4965,2.6036,Tour Eiffel Hotel Benin
2829,Tchaourou,BJ,79.21,overcast clouds,8.8865,2.5975,SAFIR HOTEL
2830,Zaraza,VE,76.6,overcast clouds,9.3503,-65.3245,Hotel Zaraza
2832,Wajid,SO,72.09,clear sky,3.8093,43.2471,xamdihotelresturant114
2833,Nanakuli,US,80.6,light rain,21.3906,-158.1547,Camp Pālehua
2834,Kloulklubed,PW,80.6,broken clouds,7.0419,134.2556,Storyboard Beach Resort
2837,Gweta,BW,77.34,scattered clouds,-20.1833,25.2333,Gweta Lodge
2838,Santiago Del Estero,AR,81.99,clear sky,-27.7951,-64.2615,Apartamentos Castelli 90
2846,Port Hedland,AU,87.8,broken clouds,-20.3167,118.5667,The Esplanade Hotel
2855,Sidrolandia,BR,77.0,clear sky,-20.9319,-54.9614,Agropet São Francisco
2857,Mogadishu,SO,78.12,few clouds,2.0371,45.3438,Olympic Hotel
2860,Dwarka,IN,72.91,clear sky,22.2394,68.9678,Hotel Narayan Avezika Comfort
2864,Ixtapa,MX,77.0,scattered clouds,20.7,-105.2,Hotel Plaza Providencia
2865,Tautira,PF,87.8,broken clouds,-17.7333,-149.15,Pension Oaoa
2866,Kapit,MY,77.11,overcast clouds,2.0167,112.9333,Hotel Meligai Kapit
2867,Porto Nacional,BR,73.4,broken clouds,-10.7081,-48.4172,Vila Real Hotel
2868,Salalah,OM,71.6,clear sky,17.0151,54.0924,HAMDAN PLAZA HOTEL SALALAH
2872,Oranjestad,AW,78.8,few clouds,12.524000000000001,-70.027,Divi Village Golf & Beach Resort
2873,Ternate,ID,83.46,few clouds,0.8,127.4,Grand Dafam Bela Ternate
2876,Malakal,SS,84.88,clear sky,9.5334,31.6605,Nile Palace Hotel
2880,Abu Dhabi,AE,73.4,clear sky,24.4667,54.3667,Ramee Garden Hotel Apartments
2885,Quepos,CR,75.2,scattered clouds,9.4236,-84.1652,Jungle Beach Hotel at Manuel Antonio
2886,Belmonte,BR,77.0,clear sky,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
2887,Monsenhor Gil,BR,78.8,clear sky,-5.5642,-42.6078,VB Hotel
2890,Nabire,ID,84.42,clear sky,-3.3667,135.4833,Hotel Nusantara Nabire
2898,Vung Tau,VN,80.06,overcast clouds,10.345999999999998,107.0843,Green hotel
2903,Labuhan,ID,80.46,broken clouds,-6.8844,112.2051,PT PPI Lamongan Tambak C
2906,Fayaoue,NC,79.47,clear sky,-20.65,166.5333,Chez Dydyce Guesthouse
2910,Bengkulu,ID,77.65,broken clouds,-3.8004,102.2655,Grage Hotel Bengkulu
2912,Celestun,MX,76.23,clear sky,20.8667,-90.4,Posada Lilia
2914,Cape Coast,GH,80.74,overcast clouds,5.1053,-1.2466,Samrit Hotel
2915,Hope,US,72.0,overcast clouds,33.6671,-93.5916,Best Western Hope
2923,Teknaf,BD,70.93,clear sky,20.8624,92.3058,Forestry Guesthouse
2924,Coffs Harbour,AU,77.0,overcast clouds,-30.3,153.1333,Aquajet Motel
2925,Bouafle,CI,78.8,scattered clouds,6.9904,-5.7442,Hotel Zaouli
2931,Hobbs,US,75.99,clear sky,32.7026,-103.13600000000001,Best Western Executive Inn
2935,Tual,ID,83.7,scattered clouds,-5.6667,132.75,Grand Vilia Hotel
2938,Mana,GF,77.11,overcast clouds,5.6592,-53.7767,LE SAMANA
2942,Caravelas,BR,76.84,overcast clouds,-17.7125,-39.2481,Pousada dos Navegantes
2943,Port-Gentil,GA,78.8,few clouds,-0.7193,8.7815,Fengshui Residence
2951,Shenzhen,CN,70.0,overcast clouds,22.5455,114.0683,Shenzhen Shanghai Hotel
2952,Nelson Bay,AU,81.0,overcast clouds,-32.7167,152.15,Mantra Nelson Bay
2955,Progreso,MX,80.6,few clouds,21.2833,-89.6667,Playa Linda Hotel
2956,Wamba,NG,77.86,overcast clouds,8.9333,8.6,Roma Zee Guest House Annex
2957,Paoua,CF,73.69,overcast clouds,7.2427,16.4406,Quartier Paoua Elien
2958,Yulara,AU,84.2,broken clouds,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
2959,Bambous Virieux,MU,78.8,scattered clouds,-20.3428,57.7575,Casa Tia Villa
2960,Namibe,AO,74.91,broken clouds,-15.1961,12.1522,Hotel Chik Chik Namibe
2961,Caramay,PH,80.82,scattered clouds,10.1815,119.236,Peace and Love Beach Club
2962,Kirakira,SB,84.13,overcast clouds,-10.4544,161.9205,SanBiz Lodge
2967,Muriwai Beach,NZ,73.0,clear sky,-36.8167,174.45,Coast Retreat Muriwai - Golf and Surf Holiday
2968,Ambilobe,MG,72.46,clear sky,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
2969,Poum,NC,79.83,broken clouds,-20.2333,164.0167,Gîte kajeon
2970,Diamantino,BR,72.05,overcast clouds,-14.4086,-56.4461,Hotel Delta
2972,Itarema,BR,78.58,overcast clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
2975,Mount Isa,AU,86.0,overcast clouds,-20.7333,139.5,ibis Styles Mt Isa Verona
2978,San Cristobal,VE,75.2,broken clouds,7.7669,-72.225,Posada Villaven C.A.
2979,Namatanai,PG,85.53,overcast clouds,-3.6667,152.4333,Namatanai Hotel
2980,Itaituba,BR,73.6,overcast clouds,-4.2761,-55.9836,Hotel Campos
2981,Charters Towers,AU,83.12,clear sky,-20.1,146.2667,Cattleman's Rest Motor Inn
2982,Srandakan,ID,80.33,broken clouds,-7.9386,110.2506,Puri Brata
2988,Young,UY,71.42,clear sky,-32.6833,-57.6333,Posada Gira el Sol
2991,Kieta,PG,84.83,overcast clouds,-6.2167,155.6333,Uruna Bay Retreat
2992,Hualmay,PE,72.88,broken clouds,-11.0964,-77.6139,Hotel Villa Kitzia Huacho
2995,Merauke,ID,80.82,broken clouds,-8.4667,140.3333,PC
2996,Casay,PH,80.6,overcast clouds,9.8204,123.5496,Blue Pot Family Resort
3005,Pochutla,MX,81.0,scattered clouds,15.7432,-96.4661,Hotel Posada San Jose
3006,Iracoubo,GF,77.63,overcast clouds,5.4802,-53.2011,Le Gite D Iracoubo
3009,Bandarbeyla,SO,75.65,scattered clouds,9.4942,50.8122,JABIR HOTEL
3011,Santa Cruz,BO,84.2,scattered clouds,-17.8,-63.1667,Aviador Hotel Boutique
3019,Bonthe,SL,79.29,scattered clouds,7.5264,-12.505,Bonthe Holiday Village
3020,Nkhotakota,MW,73.15,light rain,-12.9274,34.2961,Sitima Inn
3024,Grajau,BR,73.71,few clouds,-5.8194,-46.1386,Hotel Confiança
3028,Soyo,AO,80.55,overcast clouds,-6.1349,12.3689,Hotel Mpampa
3030,Upata,VE,73.35,overcast clouds,8.0086,-62.3989,Posada Villa Nela
3031,Lakes Entrance,AU,71.2,scattered clouds,-37.8811,147.981,The Esplanade Resort & Spa
3035,Iquique,CL,75.2,clear sky,-20.2208,-70.1431,Backpacker`s Hostel Iquique
3036,Ranot,TH,81.28,scattered clouds,7.7777,100.3213,Pakbanglake resort ปากบางเลค รีสอร์ท
3042,Isangel,VU,86.0,scattered clouds,-19.55,169.2667,Volcano Sea View Tree House
3043,Mahebourg,MU,78.8,scattered clouds,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
3045,Meulaboh,ID,76.01,scattered clouds,4.1363,96.1285,Kost Pria
3052,Champerico,GT,84.2,broken clouds,14.3,-91.9167,"Hotel y restaurante ""El Diamante"""
3055,Akyab,MM,71.26,clear sky,20.15,92.9,Hotel Memory
3056,Ca Mau,VN,82.09,overcast clouds,9.1769,105.15,Khách Sạn Mường Thanh Luxury Cà Mau
3070,Chabahar,IR,72.54,clear sky,25.2919,60.643,هتل گدروشیا
3071,Tabuk,PH,73.87,overcast clouds,17.4189,121.4443,Golden Berries Hotel and Convention
3072,Letlhakane,BW,74.14,scattered clouds,-21.4167,25.5833,Motswedi Hotel P650
3073,Novita,CO,75.06,overcast clouds,4.9551,-76.6053,B/ Buenos Aires Sector Las Curvitas
3075,Faanui,PF,82.4,broken clouds,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
3077,Alagoa Grande,BR,75.2,few clouds,-7.1583,-35.63,Pousada do 15
3080,Broken Hill,AU,71.6,clear sky,-31.95,141.4333,Royal Exchange Hotel
3081,Oussouye,SN,75.2,clear sky,12.485,-16.5469,Auberge du Routard
3084,Lazaro Cardenas,MX,74.61,clear sky,17.9583,-102.2,Hotel Quinta Antigua
3085,Vaitape,PF,82.38,broken clouds,-16.5167,-151.75,Conrad Bora Bora Nui
3086,Phonhong,LA,71.6,mist,18.5007,102.4166,Manyvong Guest House
3087,Minbu,MM,75.92,scattered clouds,20.1833,94.8833,Kaung Thar Guest House - Burmese Only
3090,Kingaroy,AU,80.01,light rain,-26.5333,151.8333,Ascot Lodge Motel Kingaroy
3091,Rock Sound,BS,70.92,overcast clouds,24.9,-76.2,Rock Sound Club
3092,Arlit,NE,82.8,clear sky,18.7369,7.3853,Case de Passage De la Prefecture
3094,Bac Lieu,VN,82.02,overcast clouds,9.285,105.7244,Khách sạn Sài Gòn Bạc Liêu
3095,Antofagasta,CL,71.6,scattered clouds,-23.65,-70.4,Holiday Inn Express Antofagasta
3096,Auki,SB,82.36,overcast clouds,-8.7676,160.7034,Auki Motel
3099,Mitsamiouli,KM,81.43,light rain,-11.3847,43.2844,Foyer ADM
3102,Kahului,US,80.6,light rain,20.8947,-156.47,Maui Seaside Hotel
3103,Soc Trang,VN,77.0,overcast clouds,9.6033,105.98,Phu Qui Hotel
3104,Giyani,ZA,77.4,broken clouds,-23.3025,30.7187,Kulani Country Lodge
3106,Bua Yai,TH,87.01,clear sky,15.5855,102.4259,Rabiang Mai Resort
3108,Kilinochchi,LK,76.75,scattered clouds,9.3961,80.3982,Solaivanam Guest House
3109,Chimoio,MZ,71.6,few clouds,-19.1164,33.4833,Predio Livraria Ahmed
3110,Manado,ID,78.8,few clouds,1.4869999999999999,124.8455,Aryaduta Hotel
3114,Emerald,AU,78.8,broken clouds,-23.5333,148.1667,The Irish Village
3120,Kavaratti,IN,82.45,overcast clouds,10.5669,72.642,Hotels in Lakshadweep Islands
3122,Fomboni,KM,82.99,overcast clouds,-12.28,43.7425,Auberge les abou
3126,Tubuala,PA,80.6,few clouds,9.5167,-79.0333,Río Nabagana
3127,Puerto Narino,CO,77.0,scattered clouds,-3.7703,-70.3831,Eware Refugio Amazonico
3129,El Alto,PE,82.4,broken clouds,-4.2714,-81.2147,Black Marlin Restaurant & Hospedaje
3130,Quatre Cocos,MU,78.8,light rain,-20.2078,57.7625,Emeraude Beach Attitude Hotel
3134,Santa Maria,BR,71.6,few clouds,-29.6842,-53.8069,Hotel Morotin
3142,Mayumba,GA,79.18,overcast clouds,-3.432,10.6554,LIKWALE LODGE
3143,Lima,PE,77.0,clear sky,-12.0432,-77.0282,Gran Hotel Bolivar Lima
3146,Trincomalee,LK,81.27,overcast clouds,8.5711,81.2335,Welcombe Hotel
3153,Coari,BR,71.98,overcast clouds,-4.085,-63.1414,HOTEL ALEX FLAT
3154,Boa Vista,BR,86.0,scattered clouds,2.8197,-60.6733,Aipana Plaza Hotel
3157,Lethem,GY,83.64,overcast clouds,3.3803,-59.7968,Savannah Inn
3158,Hobyo,SO,78.93,broken clouds,5.3505,48.5268,Halane Hotel and Restaurent
3162,Mankono,CI,78.1,overcast clouds,8.0586,-6.1897,Hotel Cajoux
3168,Sokoni,TZ,78.8,scattered clouds,-6.4333,39.55,Ujamaa Beach Resort
3171,Padang,ID,73.4,few clouds,-0.9492,100.3543,Mercure Padang
3173,Saravena,CO,75.33,overcast clouds,6.9538,-71.8752,Hotel Diamante Saravena
3176,Porciuncula,BR,71.67,scattered clouds,-20.9628,-42.0408,Pousada Cordeiro
3178,Hue,VN,71.6,mist,16.4667,107.6,Saigon Morin Hotel
3181,Pontianak,ID,77.0,scattered clouds,-0.0333,109.3333,Aston Pontianak Hotel & Convention Center
3184,Bathsheba,BB,77.0,few clouds,13.2167,-59.5167,Atlantis Hotel
3187,Meiktila,MM,75.65,clear sky,20.8667,95.8667,The Floral Breeze Wunzin Hotel
3193,Marawi,PH,75.99,overcast clouds,7.9986,124.2928,Derogongan Residence
3195,Cartagena,CO,78.8,scattered clouds,10.3997,-75.5144,Hotel Colombia Real - Cartagena
3201,Grenfell,AU,77.0,overcast clouds,-33.9,148.1667,Grenfell Royal Hotel
3202,Sur,OM,76.39,clear sky,22.5667,59.5289,Sur Plaza Hotel
3211,Richards Bay,ZA,71.46,clear sky,-28.783,32.0377,BON Hotel Waterfront Richards Bay
3213,Oistins,BB,77.0,few clouds,13.0667,-59.5333,Butterfly Beach Hotel
3219,Vila Velha,BR,75.2,scattered clouds,-20.3297,-40.2925,Quality Suites Vila Velha
3220,Keti Bandar,PK,70.83,clear sky,24.1447,67.4497,Haji laloo memon house
3221,Tulua,CO,71.6,broken clouds,4.0847,-76.1954,Hotel Corazón del Valle
3225,Magaria,NE,76.1,clear sky,12.9983,8.9099,Chez Honorable Chapiou
3226,San Policarpo,PH,79.36,overcast clouds,12.1791,125.5072,JM Lodge
3230,Careiro Da Varzea,BR,75.2,light rain,-3.2003,-59.8119,POUSADA DA ALDENORA
3232,Finschhafen,PG,83.84,overcast clouds,-6.6024,147.8681,Cossam Guest House
3234,Singaraja,ID,83.97,broken clouds,-8.112,115.0882,Puri Bagus Lovina Resort
3235,Waingapu,ID,81.64,overcast clouds,-9.6567,120.2641,Pondok Wisata Elim
3243,Jibuti,DJ,78.8,haze,11.5,42.5,Orchid Main Camp Goubet
3246,Booue,GA,74.25,moderate rain,-0.0921,11.9385,Splendeur de l'équateur
3247,Ambon,ID,82.4,few clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
3249,Puerto Escondido,MX,78.01,clear sky,15.85,-97.0667,Aldea del Bazar Hotel and Spa
3254,New Iberia,US,73.4,overcast clouds,30.0035,-91.8187,La Quinta Inn & Suites by Wyndham New Iberia
3255,Kalmunai,LK,75.78,clear sky,7.4167,81.8167,VS Villa
3260,Iquitos,PE,77.0,scattered clouds,-3.7481,-73.2472,Casa Morey Hotel & Restaurant
3261,Tecoanapa,MX,78.62,clear sky,16.5167,-98.75,Hotel Manglares
3263,Axim,GH,80.78,broken clouds,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
3264,Chazuta,PE,75.2,few clouds,-6.5742,-76.1367,Hospedaje Feliz Amanecer
3265,Beira,MZ,78.8,few clouds,-19.8436,34.8389,Beira Terrace Hotel
3267,Tomatlan,MX,74.16,clear sky,19.9333,-105.25,Norma franco
3268,Hambantota,LK,73.4,few clouds,6.1241,81.1185,Bungalow 63
3269,Mersing,MY,78.8,light rain,2.4312,103.8405,Timotel Hotel
3270,Alice Town,BS,72.05,clear sky,25.7167,-79.3,Bimini Big Game Club Resort & Marina
3271,Coahuayana,MX,78.8,scattered clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
3274,Rantepao,ID,76.23,overcast clouds,-2.9701,119.8978,Hotel Luta Resort
3275,Sarangarh,IN,71.42,clear sky,21.6,83.0833,JAGDISH STAINLESS STEEL WORK SHOP
3276,Sola,VU,77.0,overcast clouds,-13.8833,167.55,Leumerus Bungalows
3277,Winneba,GH,82.4,few clouds,5.3511,-0.6231,Windy Lodge & Beach Resort
3282,Swan Hill,AU,75.51,scattered clouds,-35.3378,143.5544,Lazy River Motor Inn
3285,Moree,AU,77.0,broken clouds,-29.4667,149.85,Molika Springs Motel
3287,Maine-Soroa,NE,78.19,few clouds,13.2114,12.0241,Complexe
3288,Woodward,US,75.2,clear sky,36.4337,-99.3904,Holiday Inn Express & Suites Woodward Hwy 270
3289,Tezu,IN,70.99,scattered clouds,27.9167,96.1667,Circuit House
3290,San Carlos Del Zulia,VE,76.05,clear sky,9.0,-71.9135,Hotel El Manantial
3293,Viedma,AR,80.46,broken clouds,-40.8135,-62.9967,Hotel Cristal
3299,Lamu,KE,78.8,clear sky,-2.2717,40.902,Lamu House
3300,Sri Aman,MY,75.2,few clouds,1.2376,111.4621,Seri Simanggang Hotel
3301,Bayonet Point,US,71.01,clear sky,28.3267,-82.6834,Homewood Suites by Hilton Tampa-Port Richey
